Artist Name,Track Name,Class
LANDMVRKS,Rainfall,8
Neverland In Ashes,Confined,8
Airbourne,Runnin' Wild,8
Mötley Crüe,Live Wire,8
Within The Ruins,Black Heart,8
Hagalaz' Runedance,The Dawning,8
Metallica,The Day That Never Comes,8
Dimmu Borgir,Puritania,8
Witchcraft,An Alternative to Freedom,8
Eleine,Ava of Death,8
LASTELLE,Only Apathy,8
Daze of June,Hiroshima (feat. Keisuke Numata),8
Dream Theater,Paralyzed,8
Bare King,Grim Sleep,8
Victoria,Perennial,8
Sabaton,Ghost Division,8
Trivium,Master of Puppets,8
Orgy,Blue Monday,8
Turmion Kätilöt,Naitu,8
Blue Stahli,Crimewave,8
Disturbed,Stricken,8
Metallica,King Nothing,8
Andromida,Celestial,8
Set and Setting,Ecdysis,8
Jason Bieler And The Baron Von Bielski Orchestra,Apology,8
W.A.S.P.,Scream,8
Enterprise Earth,Foundation of Bones,8
Novelists FR,Terrorist,8
Turisas,Rasputin,8
Crossfaith,RedZone,8
The Very End,Zeitgeist,8
Black Sabbath,Paranoid,8
Boss Keloid,Smiling Thrush,8
Wolfheart,The Hammer,8
Samael,On Earth,8
Slayer,War Ensemble,8
Merrow,Spice Dealer,8
RedHook,Cure 4 Psycho,8
Prong,"Snap Your Fingers, Snap Your Neck",8
Lowest Creature,Reapers Fool,8
Monster Magnet,Powertrip,8
Nekromantheon,Thanatos,8
Drown in Sulphur,Sulphur Cvlt,8
KISS,Psycho Circus,8
TOOL,7empest,8
Frozen Crown,Towards the Sun,8
Volumes,Pixelate,8
Within The Ruins,Devil In Me,8
Backyard Babies,Brand New Hate,8
Butcher Babies,Yorktown,8
Behemoth,As Above So Below,8
Dio,Rainbow In The Dark,8
Suicidal Tendencies,Send Me Your Money,8
Slipknot,Left Behind,8
Between The Buried And Me,The Coma Machine,8
Junkyard Drive,Let It Burn,8
Morbid Angel,Summoning Redemption,8
Vulture,Malicious Souls,8
Fallstar,Cloud Chamber,8
Dead Heat,World At War,8
Cryptodira,Dante's Inspiration,8
Valis Ablaze,Elevation (feat. White Dove),8
Thornhill,Reptile,8
Esprit D'Air,Leviathan,8
Go Ahead And Die,Toxic Freedom,8
Pantera,Revolution Is My Name,8
Kaunis Kuolematon,Kylmä maa,8
Scattered Hamlet,Friends (2020 Anniversary),8
Queensrÿche,Blood of the Levant,8
Fourth Circle,Survive,8
Chez Kane,Rocket on the Radio,8
Snapcase,Caboose,8
Dark The Suns,Everywhere,8
Celldweller,My Disintegration,8
Harlott,As We Breach,8
The Armed,AN ITERATION,8
Jinjer,Outlander,8
Aram Zero,Virtuous Tragedy,8
Power Trip,Hornet's Nest,8
Watain,Satan's Hunger,8
Slayer,Bloodline,8
Bury Tomorrow,Black Flame - Single Edit,8
Imperia,Starlight,8
Lamb of God,Redneck,8
Desaster,Endless Awakening,8
Shields,It's Killing Me,8
The Dark Element,The Pallbearer Walks Alone,8
Enforced,Hemorrhage,8
Mugshot,Violent Ends,8
Rammstein,DEUTSCHLAND,8
Scoredatura,Kanangra,8
Tyler Leads,Hellhounds,8
King of Asgard,Ammobiærg,8
Deathbeds AU,A Night in Hell,8
Marilyn Manson,mOBSCENE,8
Shokran,Creatures from the Mud,8
Classic Jack,Tunnel Vision,8
Red Fang,Wires,8
Rob Zombie,The Triumph of King Freak (A Crypt of Preservation and Superstition),8
Ill Niño,All or Nothing (feat. Sonny Sandoval of P.O.D.),8
Murderdolls,White Wedding,8
MONO,After You Comes the Flood,8
Damageplan,Save Me,8
Veil Of Maya,Outsider,8
Nuclear Power Trio,A Clear and Present Rager,8
Tantara,Punish the Punisher,8
Devil Sold His Soul,Signal Fire,8
Gravity Kills,Guilty,8
Architects,Gravedigger,8
Corrosion Of Conformity,Albatross,8
Volumes,Weighted,8
Architects,A Match Made In Heaven,8
Orden Ogan,Let the Fire Rain,8
Amaranthe,Drop Dead Cynical,8
Born Of Ire,Marionette,8
Red Fang,Flies,8
Gonzalez,Dusted,8
Justice For The Damned,Guidance From The Pain,8
Mezmerized,Rage,8
Auðn,Verður von að bráð,8
August Burns Red,Paramount,8
Corrosion Of Conformity,Vote with a Bullet,8
Intervals,5-HTP,8
Hyro The Hero,Bullet,8
Butcher Babies,Sleeping with the Enemy,8
The Dark Element,Songs the Night Sings,8
Edenbridge,Live and Let Go,8
Underoath,On My Teeth,8
Wednesday 13,Devil Inside,8
HAWK,Clvrmfkr,8
Manntra,Ori Ori,8
Napoleon,Above & Below - Instrumental,8
Primer 55,Loose,8
Filter,Dose,8
Annihilator,Armed To The Teeth,8
Godsmack,1000hp,8
Megadeth,Dread and the Fugitive Mind,8
Pelican,Midnight and Mescaline,8
Carbine,Desensitised,8
Rob Zombie,Feel So Numb,8
Karnivool,Themata,8
Press to MECO,Gold,8
From Sorrow To Serenity,Red Mist,8
The Atomic Bitchwax,So Come On,8
Coroner,Semtex Revolution,8
Black Orchid Empire,Death from Above,8
Judas Iscariot,Bathed in Clouds of Blood,8
Semblant,Mere Shadow,8
Monster Magnet,Negasonic Teenage Warhead,8
Secrets Of The Moon,Sanctum,8
Stone Sour,30/30-150,8
Bring Me The Horizon,Happy Song,8
Reality Grey,Multidimensional Hollow,8
Crossfaith,FREEDOM,8
Cradle Of Filth,From the Cradle to Enslave,8
DEAR MOTHER,Satellite,8
The Devil Wears Prada,Termination,8
Caliban,Memorial,8
Pijn,Distress - Radio Edit,8
Caliban,Nichts ist für immer,8
Confusing Paradise,Skylla,8
Accept,Zombie Apocalypse,8
Northlane,Clockwork,8
Bodom After Midnight,Payback's a Bitch,8
LIONFIGHT,Heaviness,8
Humanity's Last Breath,Tide,8
Fear Factory,Replica,8
Processor,Royal Leash,8
Megaraptor,Wonder Woman Theme,8
Metallica,Moth Into Flame,8
Scar Of The Sun,Inertia,8
Marked As An Enemy,Ghosts,8
Trivium,Strife,8
Volbeat,Sad Man's Tongue,8
Static-X,Hollow (Project Regeneration),8
Every Time I Die,Map Change,8
Contracult Collective,Follow,8
W.A.S.P.,Chainsaw Charlie(Murders In The New Morgue),8
Entombed,"To Ride, Shoot Straight and Speak the Truth",8
Enforced,Curtain Fire,8
Evanescence,Yeah Right,8
DAMN NATION,Race to the End,8
Walls of Jericho,A Trigger Full of Promises,8
Sodom,Friendly Fire,8
Attila,Clarity,8
Celtic Frost,Mexican Radio,8
Slayer,Bitter Peace,8
Bonded,Suit Murderer,8
Frozen Crown,Embrace The Night,8
Swarm,The Deed Is Done,8
Exhorder,My Time,8
Dissection,Maha-Kali,8
Eyehategod,Dixie Whiskey - remastered 2007,8
Wontolla,Raindancer,8
Miss May I,Hey Mister,8
WuW,"Voir En Même Temps L'humour Et La Tragédie, En Toute Chose, À Chaque Instant",8
Harakiri for the Sky,And Oceans Between Us,8
Wheel,Vultures,8
Mastodon,Colony of Birchmen,8
Parkway Drive,Prey,8
Carcass,Black Star,8
Afterglow,Ephemeral,8
Overkill,"Mean, Green, Killing Machine",8
Celldweller,Into The Void - Single Edit,8
Celldweller,Into the Void,8
Burning Witches,The Circle Of Five,8
Dimmu Borgir,The Serpentine Offering,8
Parkway Drive,Vice Grip,8
Maudits,Verloren Strijd,8
Satyricon,Hvite Krists Død,8
Emigrate,My World,8
Evildead,The Descending,8
Volumes,Left For Dead,8
Paladin,The River Dragon Has Come,8
Syberia,Empire of Oppression,8
Evergrey,Where August Mourns,8
Architects,Broken Cross,8
WARGASM (UK),Your Patron Saints,8
Ensiferum,"Rum, Women, Victory",8
Smash Hit Combo,Peine perdue,8
Nuclear Assault,Sin,8
Cannibal Corpse,Necrogenic Resurrection,8
Stabbing Westward,Save Yourself,8
blessthefall,Hollow Bodies,8
Dark Sarah,Melancholia,8
Brain Police,Rooster Booster,8
Pomegranate Tiger,Stomp the Haunted Crown,8
The Contortionist,Clairvoyant,8
Ignea,Jinnslammer,8
Satyricon,Black Crow on a Tombstone,8
The Black Dahlia Murder,Verminous,8
Carpathian Forest,It's Darker Than You Think,8
Deaf Rat,Within the Dead Souls,8
Bitterwood,Paradigm,8
Neurosis,Locust Star,8
High On Fire,Snakes for the Divine,8
Munro,Incubus,8
Rising Insane,Meant to Live,8
Arch Echo,To the Moon,8
Todd La Torre,Vanguards of the Dawn Wall,8
Tygers Of Pan Tang,Only the Brave,8
Cynik Scald,Lullaby,8
Wither,Feel Your Weight,8
TIMELESS,Right Here,8
Dee Snider,Prove Me Wrong,8
Burning Witches,The Witch of the North,8
Jaded Heart,Reap What You Sow,8
The Armed,AVERAGE DEATH,8
Sevendust,Denial,8
16Volt,Suffering You,8
ENOX,Stacker,8
Torchia,Sky,8
In Flames,Deliver Us,8
Diamond Head,Am I Evil,8
Every Time I Die,It Remembers,8
Trivium,Dying in Your Arms,8
Eshtadur,Lowborn Bastard,8
Combichrist,Understand,8
Mugshot,Good People,8
Tides From Nebula,Ghost Horses,8
Demon King,"The Watcher, Wreathed in Flame",8
Hermano,The Bottle,8
Sakoya,Scarred,8
Viscera,Lamb to the Slaughter,8
Arch Enemy,War Eternal,8
Jorn,Lonely Nights,8
Motörhead,Whiplash,8
Delain,Burning Bridges,8
Body Count,Bum-Rush,8
Animals As Leaders,Tempting Time,8
Annihilator,Dressed Up For Evil,8
Corvus Corax,Ragnarök - Era Metallum - Single Edit,8
ERRA,Snowblood,8
Distant,Dusk of Anguish,8
Eleine,Memoriam,8
Oceans,Shark Tooth,8
Rivers of Nihil,The Silent Life,8
ENMY,Demon Eyes,8
Behemoth,Ov Fire and the Void,8
Kobra And The Lotus,Triggerpulse,8
Black Label Society,Stillborn,8
Abiotic,Smoldered,8
Alienist,Landslide,8
Kill The Lights,Battery,8
Korn,Freak On a Leash,8
DØDSENGEL,AZONEI WYRDWALKER,8
Spirit Adrift,Supernaut,8
Professional Murder Music,Slow,8
Green Lung,Let the Devil In,8
Eyes Set To Kill,Find Our Way,8
S7N,Insane,8
Ten Thousand Crows,The Moon,8
To Kill Achilles,fourpercent,8
Depths of Hatred,Fastidious Imitation,8
Kadinja,Stone of Mourning,8
Traitor,Space Seed,8
Kadinja,The Modern Rage,8
Bile,In League,8
Death,Painkiller,8
Octopus Montage,Voices,8
Aviana,Oblivion,8
Ghost Iris,Coda,8
After The Burial,Collapse,8
As I Lay Dying,The Sound Of Truth,8
Metallica,Fuel,8
Oceans,We Are Nøt Okay,8
Alcest,Protection,8
Memoremains,Bring It On,8
Ten Thousand Crows,The Empress,8
Nothgard,Lightcrawler,8
Angelus Apatrida,We Stand Alone,8
Fear Culture,Fake It,8
Bullet,Bite The Bullet,8
Ghost,Dance Macabre,8
Volumes,holywater,8
Fear Factory,Disruptor,8
Tsjuder,Kill for Satan,8
At Vance,Four Seasons - Summer,8
Sodom,Indoctrination,8
Harlott,Detritus of the Final Age,8
Lock The Basement,Come Back to Life,8
Numenorean,Adore,8
Gojira,The Chant,8
Godsmack,Awake,8
Deafheaven,Black Brick,8
Draconian,The Sacrificial Flame,8
September Mourning,Wake The Dead,8
Ulver,I,8
Ulver,I Troldskog Faren Vild,8
Animals As Leaders,Cafo,8
Boundaries,Is Survived By,8
Dust Bolt,Bloody Rain,8
Judas Priest,Lightning Strike,8
Vokonis,Rebellion,8
ERRA,Shadow Autonomous,8
V3ctors,The Quartz Grave,8
Shining,The Last Stand,8
Korpiklaani,Lempo,8
Andromida,Supernova,8
Zig Zags,The Shout,8
Kvelertak,Crack of Doom (feat. Troy Sanders),8
Afterglow,Black Hole,8
Exhorder,Hallowed Sound,8
Ursus,Self Affliction,8
Havok,Phantom Force,8
Dimmu Borgir,Mourning Palace,8
Dissection,Black Dragon,8
Telepathy,The Void in Aimless Flight,8
YAMANTAKA // SONIC TITAN,Yandere,8
Depths of Hatred,Illusive Obsession,8
To The Grave,(•REC),8
Watain,Black Flames March,8
Temple Balls,Thunder from the North,8
Sepultura,Arise,8
Einherjer,West Coast Groove,8
Shining Black,Just Another Day,8
Psychotic Waltz,All the Bad Men,8
Elvenking,No Prayer for the Dying,8
Savage Messiah,Down and Out,8
Coroner,Reborn Through Hate,8
Arrival Of Autumn,Bark at the Moon,8
Powerman 5000,Free,8
Resolve,Of Silk and Straw,8
Queensrÿche,Man the Machine,8
Mob Rules,Raven's Flight,8
Eleine,Where Your Rotting Corpse Lie (W.Y.R.C.L.),8
Metalite,Hunting High and Low,8
Abbie Falls,No One's Above,8
August Burns Red,Pangaea,8
Exhorder,The Man That Never Was,8
Unearth,My Will Be Done,8
Bury Tomorrow,Lionheart,8
Gojira,Oroborus,8
Exlibris,Megiddo,8
Onslaught,Bow Down To the Clowns,8
Deftones,My Own Summer (Shove It),8
Gorgoroth,Profetens Åpenbaring,8
Flotsam & Jetsam,No Place for Disgrace,8
Insanity Alert,All Mosh / No Brain,8
Monuments,Deadnest,8
Red Desert,Older No Wiser,8
Devine Defilement,Crucificial Lobotomy,8
MASTER BOOT RECORD,Virdem,8
Svalbard,Listen to Someone,8
Etherius,The Rivers of Sand and Blood,8
Armored Saint,End of the Attention Span,8
Lamb of God,Hyperthermic / Accelerate,8
ERRA,Gungrave,8
P.O.D.,Alive - 2006 Remaster,8
Napalm Death,Scum,8
Carnifex,Cursed - Isolation Mix,8
Code Orange,Forever,8
Rob Zombie,Helter Skelter,8
Candlemass,The Pendulum,8
Echopraxia,3s Without 4,8
Humanity's Last Breath,Earthless,8
The Vintage Caravan,Whispers,8
To The Grave,Miserable Summer,8
Sergey Golovin,Charger,8
Seth,La Morsure du Christ,8
Together to the Stars,Wither,8
Metallica,Hardwired,8
Dream Theater,As I Am,8
Ronnie Atkins,Scorpio,8
Killitorous,Married with Children,8
ODC,I Love The Way You Fall,8
Warbringer,Living Weapon,8
Blue Stahli,Lakes of Flame,8
Abbath,Winter Bane,8
Afterglow,Breathe In,8
Eternal Void,Willow,8
Rebel Wizard,heavy negative wizard metal in-fucking-excelsis,8
American Head Charge,A Violent Reaction,8
Planet of Zeus,Leftovers,8
As I Lay Dying,The Darkest Nights,8
Electric Boys,Super God,8
August Burns Red,Invisible Enemy,8
Pretty Maids,Sickening,8
Primal Fear,Along Came the Devil,8
Mister Misery,Ballad of the Headless Horseman,8
Nervosa,Perpetual Chaos,8
Mayhem,De Mysteriis Dom Sathanas,8
Marilyn Manson,The Dope Show,8
Ro Panuganti,MEGALOVANIA,8
Make Them Suffer,Soul Decay,8
Power Trip,Divine Apprehension,8
Lich King,Combat Mosh,8
Meshuggah,Combustion,8
Dropdead Chaos,HUMANS,8
3TEETH,PRESIDENT X,8
Paradise Lost,Ghosts,8
Meshuggah,Bleed,8
Endezzma,The Name of the Night is a Strong Tower,8
Fate DeStroyed,Crave,8
Heaven Shall Burn,Thoughts and Prayers,8
Testament,Night of the Witch,8
Korn,Here To Stay,8
Old Man's Child,Seeds Of The Ancient Gods,8
No name faces,Dark Secrets,8
Vertilizar,Nobody's Favorite,8
Mastodon,Iron Tusk,8
Shining,Svart Industriell Olycka,8
Hedonihil,Redeemer,8
The Haunted,Preachers of Death,8
Sodom,Glock 'n' Roll,8
Architects,Early Grave,8
Auras,The Demoness,8
Iron Angel,Sacred Slaughter,8
Wayward Sons,Even up the Score,8
Deafheaven,Dream House,8
Distant,Oedipism,8
Skid Row,Slave to the Grind,8
Ghost Iris,Final Tale,8
Cult Of Luna,What I Leave Behind,8
Vokonis,Grasping Time - Single Version,8
Evildead,Word of God,8
Angelus Apatrida,Betrayed,8
Metal Church,For No Reason,8
Children Of Bodom,Are You Dead Yet,8
Forgetting The Memories,The Solstice Rebirth,8
BABYMETAL,Kagerou,8
Volbeat,I Only Wanna Be With You,8
Primal Fear,Vote of No Confidence,8
Marduk,Panzer Division Marduk,8
Nita Strauss,Our Most Desperate Hour,8
The Ogre Packet Slammers,Stay Out of My Swamp,8
Taake,Myr,8
Shrapnel,Winds Of Slaughter,8
Chelsea Grin,Blind Kings,8
Testament,Down For Life,8
My Dying Bride,A Secret Kiss,8
Valkyrie,Feeling so Low,8
Cowboys & Aliens,Ghost In My Speaker,8
BLOODSPOT,Deadline Story (feat. Patrick Boos),8
pg.lost,Eraser,8
Seas on the Moon,Door to Life (2017),8
Sabbat,The Clerical Conspiracy - 2007 Remastered Version,8
Silvera,Promise,8
Ablaze My Sorrow,At the Grave of Giants,8
Mastodon,Show Yourself,8
Author & Punisher,The Speaker is Systematically Blown,8
Aviana,Heavy Feather - Instrumental,8
AC/DC,Demon Fire,8
Harkla,We the Shaded,8
Second to Sun,Marsch der Wölfe,8
The Absence,Coffinized,8
Necrophobic,Mirror Black,8
Tides From Nebula,Dopamine,8
Brainstorm,Escape the Silence,8
Miss May I,Shadows Inside,8
Edge Of Sanity,Black Tears,8
Nordjevel,Rovdyr,8
The Haunted,99,8
Vader,Fight Fire With Fire,8
Fleshkiller,Parallel Kingdom,8
Meshuggah,Born in Dissonance,8
Wednesday 13,Screwdriver 2 - The Return,8
Necrophobic,The Infernal Depths of Eternity,8
Fit For A King,Breaking the Mirror,8
Etherius,The Eye of Ra,8
Darkthrone,In the Shadow of the Horns,8
Abbath,Harvest Pyre,8
Serpents Oath,Malediction,8
Red Handed Denial,Empire,8
For Giants,What Happened To You,8
Shadow of Intent,Dirge of the Void (Instrumental),8
Destruction,Bestial Invasion,8
Thou,Them Bones,8
The Day Of The Beast,Disturbing Roars at Twilight,8
Exhorder,Desecrator,8
Alice In Chains,Check My Brain,8
Immortal,Damned In Black,8
Ministry,Lay Lady Lay,8
An Autumn for Crippled Children,Splendour Unnoticed,8
Bathory,Hades,8
Rob Scallon,Gateways,8
1349,I Am Abomination,8
Thessa,Rigel,8
Laaz Rockit,Fire in the Hole,8
Strapping Young Lad,Detox,8
Red Fang,Prehistoric Dog,8
Enslaved,Loke,8
Inquisition,A Glorious Shadow from Fire and Ashes,8
Haunted Shores,Harrison Fjord,8
Left Lane Cruiser,Putain!,8
Culted,Lifers,8
Andromida,Dystopia Foretold,8
Gojira,The Heaviest Matter of the Universe,8
Gaerea,Conspiranoia,8
Flotsam & Jetsam,Burn the Sky,8
Carnifex,Seven Souls,8
Necrophobic,Devil's Spawn Attack,8
Onslaught,Metal Forces (Remastered),8
Contumacy,Born Again,8
Leviathan,Fucking Your Ghost In Chains of Ice,8
Rabea Massaad,Brute Force,8
Children Of Bodom,Somebody Put Something In My Drink,8
...And Oceans,As the After Becomes the Before,8
Gorgoroth,Begravelsesnatt,8
Crypta,Starvation,8
The Five Hundred,The Rising Tide,8
Erdling,Blizzard,8
Heretical Sect,The Depths of Weeping Infinity,8
Alex Yarmak,Again,8
Junon,Carcosa,8
Heathen,Empire of the Blind,8
Darkest Hour,DEMON(S),8
Evile,Hell Unleashed,8
Vous Autres,Sans Sèves,8
Torche,Loose Men,8
Thaehan,Farewell,8
Oceanhoarse,Reaching Skywards,8
Axel Rudi Pell,Gunfire,8
Primal Fear,I Am Alive,8
Mayhem,Deathcrush,8
Sarcoptes,The Vertigo Soul,8
Celtic Frost,Into the Crypts of Rays,8
Strapping Young Lad,Love?,8
Metal Church,Dead on the Vine,8
1349,Slaves,8
Vokonis,Blackened Wings,8
Drakum,Urashima,8
Nicolas Cage Fighter,Dead Ends,8
Marduk,Christraping Black Metal,8
Ragnarok,God Is Wasted,8
Critical Defiance,Desert Ways,8
Heathen,Dying Season - Remastered,8
Immortal,Unsilent Storms In The North Abyss,8
Bolt Thrower,The Killchain,8
Dark Funeral,666 Voices Inside,8
Graveyard,Please Don't,8
Gyze,Voyage of the Future,8
Heathen,The Blight,8
I Built the Sky,Translucidus (feat. Sithu Aye),8
Mayhem,Funeral Fog,8
Mastodon,Asleep in the Deep - Instrumental,8
Kataklysm,Underneath the Scars,8
Artillery,In Thrash We Trust,8
Immortal,Withstand The Fall Of Time,8
Akral Necrosis,Silent Altar,8
Napalm Death,Contagion,8
Immortal,Northern Chaos Gods,8
Alex Yarmak,Narcs,8
1349,Atomic Chapel,8
Concha Piquer,Tatuaje,9
Edith Whiskers,Home,9
Edith Whiskers,Home,9
Concha Piquer,"Parrala, La",9
Aya Zahavi Feiglin,מגיע לי טוב,9
Totemo,Origami,9
Abimaro,Folding,9
Justin Bieber,Lonely (with benny blanco) - Acoustic,9
Westlife,You Are So Beautiful (To Me),9
Estrellita Castro,Mi jaca,9
Carlos Cano,A Rafael de León,9
Emily Hall,Stupid Love - Acoustic Cover,9
Langhorne Slim,Life Is Confusing,9
Petit Biscuit,Night Trouble,9
Concha Piquer,En tierra extraña,9
Marife De Triana,Maria de la O,9
Rihanna,Stay,9
JC Stewart,Break My Heart - Piano Acoustic,9
James Blunt,Goodbye My Lover - Live in Ireland,9
Chris de Burgh,The Lady In Red - Live,9
Taylor Swift,evermore (feat. Bon Iver),9
Billie Eilish,Your Power,9
BOY,Drive Darling - Acoustic Version,9
Rod Stewart,"I Don't Want to Talk About It - Live at Newcastle, England, 12/17/1976",9
Yuval Dayan,אמא,9
Villagers,Nothing Arrived - Live from Spotify London,9
Bailey Jehl,The Way She Does,9
Cody Fry,I Hear a Symphony,9
CLOVES,Better Now - Acoustic,9
mxmtoon,fever dream - acoustic,9
Concha Piquer,No Me Quieras Tanto,9
Zonderling,Lifetime - Acoustic Version,9
Hanan Ben Ari,ילד,9
Jeremy Zucker,you were good to me,9
Imperio Argentina,Falsa Moneda,9
Matilda Mann,As It Is,9
carolesdaughter,Violent - Acoustic,9
Billie Eilish,everything i wanted,9
Wes Nelson,See Nobody - Acoustic,9
Hanan Ben Ari,פרדס חנה,9
Jade Bird,Does Anybody Know,9
Olivera,I Can't Sleep - Acoustic Version,9
Cara Rose,Learn to Speak,9
Ariel Segal,תראי אותי,9
Aaron Smith,Unconditional,9
SLANDER,Love Is Gone - Acoustic,9
Gracia Montes,Maruja Limón,9
Winona Oak,Piano In The Sky,9
CLOVES,California Numb - Acoustic,9
Yuval Dayan,אחכה לך,9
Gracie Abrams,Brush Fire,9
lentra,o shit!,9
Yuval Dayan,אתה בכולם,9
Josh Gray,Imagine,9
José González,Visions,9
Young Rising Sons,Carry On - Acoustic,9
mehro,chance with you,9
Allison Ponthier,Harshest Critic,9
Gregory Alan Isakov,San Luis,9
Ray LaMontagne,Such A Simple Thing,9
Elton John,Your Song - Live At Madison Square Garden,9
Caitlyn Smith,Cheap Date,9
Charlie Cunningham,You Sigh,9
Estrellita Castro,Campanera,9
James Bay,Stealing Cars,9
Cian Ducrot,Know Me Again (with Cate),9
Britney Spears,My Baby,9
Henry Webb-Jenkins,Months,9
Harry Styles,Falling,9
Noah Cyrus,re: Stacks - Spotify Singles,9
Yuval Dayan,Mesunveret,9
Calum Scott,Dancing On My Own,9
John Mayer,Slow Dancing in a Burning Room - Acoustic,9
Imperio Argentina,Échale Guindas al Pavo,9
Eloise,Who's She,9
Earth Dad,Good Dog,9
Yuval Dayan,לאסוף,9
Taylor Swift,willow,9
Hugo Helmig,All That I Need,9
Akiva,רק עוד רגע,9
The Backyardigans,Into The Thick Of It!,9
Jason Isbell and the 400 Unit,If We Were Vampires,9
James Arthur,Falling Like The Stars,9
Still Woozy,Goodie Bag,9
Idan Amedi,זמן,9
Sasha Sloan,when was it over? (feat. Sam Hunt),9
Rotem Bar Or,אל תפחד,9
LunchMoney Lewis,Ocean (feat. Meghan Trainor),9
Flownn,Heartbreak Summer,9
Estrella Morente,Yo Soy Esa,9
Wolf Alice,No Hard Feelings,9
Amir Dadon,לילות של ירח מלא,9
Yuval Dayan,לילותיי,9
Itay Levi,עדיין אוהבת,9
yaeow,Lost In Between,9
Joeboy,Door,9
Manolo Escobar,¡ay Mi Sombrero!,9
Eden Ben Zaken,חיים שלי,9
Bahari,Wild Ones,9
PJ Harding,The Worst Of You,9
James Smith,I Don't Wanna Know,9
Omer Adam,מה שנפל מהידיים,9
Alexi Murdoch,All My Days,9
The James Hunter Six,He's Your Could've Been,9
Smoothboi Ezra,My Own Person,9
The Backyardigans,Castaways,9
The Backyardigans,Castaways,9
Benaia Barabi,כמה רקדנו,9
Yuval Dayan,עד שתחזור,9
Poor Reflection,Hiding,9
Taylor Swift,exile (feat. Bon Iver),9
FLO,D's,9
Eyal Golan,להיות מאושר,9
