Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Genre
King Princess,1950,77,0.6,0.535,4,-7.043,1,0.107,0.648,4.70E-06,0.162,0.269,71.912,225133,4,9
King Promise,Alright (feat. Shatta Wale),56,0.604,0.501,6,-6.717,1,0.164,0.463,2.49E-05,0.0989,0.909,68.988,178663,5,9
King Quartz,Vcrheadaches - Negative 32 Memphis,21,0.482,0.513,5,-8.54,0,0.0315,0.00307,0.928,0.106,0.16,146.218,148870,4,6
King Solomon Hicks,421 South Main,32,0.458,0.914,6,-4.141,0,0.0339,0.00126,0.788,0.316,0.776,135.958,164080,4,2
King Solomon Hill,Whoopee Blues,30,0.61,0.221,6,-13.947,0,0.0518,0.977,0.224,0.114,0.617,98.818,191133,4,2
King Tuff,Eyes of the Muse,30,0.292,0.95,2,-4.567,1,0.134,0.000577,0.00889,0.198,0.221,115.298,254947,4,6
Kingdom Come,What Love Can Be,36,0.297,0.642,10,-7.946,0,0.0384,0.32,1.76E-06,0.1,0.282,126.161,314160,4,10
Kings of Convenience,Rocky Trail,65,0.549,0.418,6,-13.172,1,0.0423,0.788,0.123,0.112,0.692,171.98,210377,4,6
Kings of Leon,Sex on Fire,82,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4,1
Kings of Leon,Molly's Chambers,61,0.598,0.911,11,-3.97,1,0.0515,0.222,3.84E-06,0.216,0.953,146.469,134907,4,6
Kings of Leon,Radioactive,59,0.408,0.925,5,-4.88,1,0.0533,0.00877,0.000454,0.12,0.361,126.405,206187,4,6
Kings of Leon,Molly's Chambers,61,0.598,0.911,11,-3.97,1,0.0515,0.222,3.84E-06,0.216,0.953,146.469,134907,4,10
Kings of Leon,Waste A Moment,67,0.436,0.85,2,-4.86,1,0.0617,0.000861,0.74,0.128,0.537,152.644,183093,4,10
Kings of Leon,Sex on Fire,82,0.542,0.905,9,-5.653,1,0.054,0.00172,0.0104,0.136,0.374,153.398,203347,4,10
Kings of Leon,Crawl,55,0.334,0.875,4,-3.798,0,0.0751,0.000153,0.000494,0.413,0.322,169.426,246413,4,10
Kings of Leon,Closer,66,0.398,0.768,11,-4.624,0,0.0392,0.469,2.02E-05,0.106,0.235,108.685,237480,5,10
King's X,Dogman,44,0.543,0.891,11,-7.084,1,0.0431,0.000262,0.000386,0.165,0.393,142.633,241573,4,8
Kinkead,Lâcher prise,33,0.864,0.524,11,-8.215,1,0.0492,0.0308,6.56E-05,0.271,0.795,125.981,160307,4,6
Kinneret,No Wind Resistance!,63,0.692,0.494,1,-12.232,0,0.0581,0.234,0.00453,0.122,0.469,139.874,198924,4,9
Kipp Stone,Faygo Baby,41,0.725,0.66,9,-4.013,1,0.152,0.0684,3.62E-06,0.105,0.734,132.949,202194,4,5
KIRINJI,再会,51,0.729,0.666,11,-11.903,0,0.035,0.0966,0.107,0.222,0.713,105.463,277595,4,9
Kirk Fletcher,Two Steps Forward,30,0.217,0.909,8,-5.08,0,0.138,0.0168,0.14,0.345,0.673,185.561,305253,4,2
Kirk Francis,Ophelia,37,0.626,0.626,1,-7.548,0,0.0252,0.101,0.00913,0.0905,0.57,91.96,206840,4,6
Kishore Kumar,Mere Bhole Balam,17,0.4,0.445,7,-16.496,1,0.398,0.954,0.304,0.11,0.597,159.458,3.235116667,3,3
Kishore Kumar,Kehna Hai Kehna Hai,24,0.383,0.345,4,-11.136,1,0.0426,0.934,2.78E-06,0.374,0.778,143.279,3.684666667,3,3
Kishore Kumar,Manzilen Apni Jagah Hai,26,0.263,0.429,1,-8.279,1,0.0329,0.962,0.0203,0.168,0.294,150.104,5.876583333,3,3
Kishore Kumar,Ae Meri Topi Palat Ke Aa,2,0.681,0.637,2,-5.589,1,0.059,0.921,0.00891,0.811,0.975,147.192,2.906133333,4,3
Kishore Kumar,Tu Rutha Dil Tuta - Yaarana / Soundtrack Version,23,0.237,0.484,5,-8.521,0,0.0363,0.9,0.374,0.0909,0.642,87.352,3.08755,4,3
Kishore Kumar,Hum To Mohabbat Karega,9,0.806,0.427,9,-7.701,0,0.209,0.948,0.00097,0.112,0.878,103.606,3.254,4,3
Kishore Kumar,Roop Tera Mastana,28,0.451,0.53,8,-8.787,0,0.095,0.668,7.13E-06,0.234,0.543,83.351,3.75355,4,3
Kishore Kumar,Sara Zamana - Yaarana / Soundtrack Version,28,0.409,0.825,8,-9.606,1,0.0743,0.882,0.00179,0.207,0.576,137.967,4.441116667,4,3
Kishore Kumar,O Saathi Re - Male Vocals,28,0.285,0.725,6,-3.717,1,0.033,0.716,1.59E-06,0.217,0.465,101.473,4.495283333,4,3
Kishore Kumar,Tere Jaisa Yaar Kahan - Yaarana / Soundtrack Version,44,0.372,0.595,7,-11.152,1,0.0747,0.863,0.00221,0.31,0.393,104.427,4.646216667,4,3
Kishore Kumar,Aanewala Pal Janewala Hai,19,0.473,0.575,5,-7.958,1,0.0295,0.755,0.0031,0.179,0.593,107.176,4.656433333,4,3
Kishore Kumar,Is Mod Se Jate Hain,13,0.35,0.379,8,-10.811,1,0.0413,0.973,0.000158,0.158,0.503,89.709,4.9037,4,3
Kishore Kumar,Zindagi Ki Yahi Reet Hai,42,0.349,0.744,5,-8.625,1,0.0468,0.646,5.95E-06,0.262,0.749,93.584,5.22355,4,3
Kishore Kumar,Zindagi Milke Bitayenge - Sad Version / Satte Pe Satta / Soundtrack Version,16,0.305,0.044,3,-16.577,0,0.0367,0.932,0.000103,0.151,0.219,92.074,1.796,5,3
"Kishore Kumar, Asha Bhosle",Catcat Mane Billi,3,0.746,0.433,10,-5.913,1,0.362,0.915,1.61E-06,0.827,0.949,94.908,3.486483333,4,3
"Kishore Kumar, Asha Bhosle",Kehdoon Tumhen - Deewaar / Soundtrack Version,41,0.329,0.778,9,-1.036,1,0.0468,0.698,1.38E-05,0.136,0.667,103.814,3.691333333,4,3
"Kishore Kumar, Asha Bhosle",O Nigahe Mastana,8,0.504,0.322,5,-14.529,1,0.0388,0.944,3.57E-05,0.126,0.733,115.607,3.787783333,4,3
"Kishore Kumar, Manna Dey, Mehmood",Ek Chatur Naar Karke Sringar,22,0.493,0.652,2,-10.323,1,0.52,0.934,0.000207,0.237,0.817,80.594,6.356,4,3
"Kishore Kumar, Suman Kalyanpur",Tera Mera Mera Tera Mil Gaya Dil Dil Say - Nagin / Soundtrack Version,9,0.377,0.894,2,-5.028,1,0.103,0.826,7.63E-05,0.373,0.757,146.967,7.27645,4,3
Kisnue,NIGHTMARE,31,0.727,0.591,7,-5.712,1,0.0336,0.0454,0.011,0.352,0.665,131.999,162947,4,10
Kisnue,BICCOY (Baby I Can′t Concentrate On You),11,0.545,0.865,9,-4.739,1,0.037,0.00551,0.0312,0.103,0.819,145.981,191650,4,10
KISS,Strutter,63,0.511,0.912,1,-5.618,1,0.0594,0.0247,0.0553,0.0943,0.833,131.339,190867,4,8
KISS,I Was Made For Lovin' You,79,0.768,0.852,4,-6.215,1,0.038,0.214,7.36E-05,0.0723,0.867,128.373,271240,4,8
KISS,We Are One,50,0.507,0.873,5,-4.683,0,0.0432,0.00561,1.27E-06,0.268,0.362,89.137,281373,4,8
KISS,Psycho Circus,49,0.556,0.929,1,-5.055,1,0.0637,7.36E-05,0.38,0.237,0.44,121.48,330360,4,8
KISS,I Was Made For Lovin' You,79,0.768,0.852,4,-6.215,1,0.038,0.214,7.36E-05,0.0723,0.867,128.373,271240,4,9
KISS,I Was Made For Lovin' You,79,0.768,0.852,4,-6.215,1,0.038,0.214,7.36E-05,0.0723,0.867,128.373,271240,4,10
Kissing Candice,Tapeworm,24,0.577,0.956,8,-4.568,1,0.121,0.000233,0.00413,0.0916,0.0803,129.971,161000,4,8
Kit Sebastian,Abandoned,33,0.444,0.698,7,-8.158,0,0.0343,0.0996,0.00403,0.105,0.432,185.975,293404,4,6
Kito,Recap (with VanJess & Channel Tres),65,0.771,0.553,11,-8.741,0,0.121,0.0166,3.78E-05,0.145,0.484,115.002,177725,4,6
Kitsune,A Place To Be Safe,32,0.339,0.903,7,-7.264,0,0.0794,0.000298,0.00681,0.109,0.318,113.436,220235,5,10
Kitten,American Football,36,0.531,0.826,9,-5.13,1,0.0391,0.00386,2.10E-05,0.48,0.455,90.035,201847,4,6
Kitten,American Football,36,0.531,0.826,9,-5.13,1,0.0391,0.00386,2.10E-05,0.48,0.455,90.035,201847,4,9
Kjell Braaten,Østavind,33,0.677,0.817,8,-8.569,0,0.0369,0.625,0.887,0.104,0.0903,95.009,193833,4,8
KK's Priest,Hellfire Thunderbolt,46,0.414,0.978,8,-3.144,0,0.0913,0.000268,0.364,0.0998,0.253,174.045,229901,4,8
Klaxons,Gravity's Rainbow - Van She Remix,25,0.659,0.754,4,-3.423,0,0.0375,0.00184,0.836,0.0923,0.0471,130.021,323227,4,6
Klone,Yonder,42,0.566,0.577,4,-5.868,0,0.0292,0.00449,6.32E-05,0.386,0.217,109.938,452080,4,8
Klone,Yonder,42,0.566,0.577,4,-5.868,0,0.0292,0.00449,6.32E-05,0.386,0.217,109.938,452080,4,10
KLOUD,LOVE ME,50,0.587,0.902,8,-2.506,1,0.049,0.0336,0.000112,0.1,0.0878,102.029,204706,4,10
KM,Filter (feat. JJJ & Campanella),45,0.857,0.802,8,-5.275,1,0.257,0.0946,3.42E-05,0.319,0.696,110.058,254182,4,9
Knapsack,Courage Was Confused,30,0.428,0.916,2,-7.75,1,0.0805,0.00038,0.001,0.104,0.241,114.819,231307,4,10
Knesiyat Hasechel,Lemaya Yesh Ekdach (Maya Has A Gun),31,0.594,0.772,9,-6.423,1,0.0288,0.0333,0.0022,0.107,0.338,108.036,241787,4,10
Knocked Loose,Deadringer,49,0.396,0.954,11,-5.249,0,0.116,0.000135,1.92E-05,0.25,0.329,157.456,180097,4,8
Kobi Aflalo,עד שיבוא,28,0.514,0.51,8,-8.898,0,0.0681,0.13,7.01E-05,0.229,0.549,152.097,221335,4,9
Kobra And The Lotus,Triggerpulse,35,0.415,0.958,8,-6.041,1,0.0639,2.29E-05,0.169,0.157,0.337,175.097,253267,4,8
Kochevet Al,שקיעה הפוכה,26,0.422,0.675,5,-7.089,1,0.0723,0.106,0.000242,0.0588,0.626,190.033,200725,4,6
Koevary,מייבש,21,0.673,0.657,10,-5.859,0,0.0332,0.0314,8.16E-05,0.35,0.949,78.977,185760,4,6
Kojaque,Town's Dead,45,0.529,0.746,8,-8.288,1,0.0649,0.0271,7.94E-06,0.158,0.184,83.978,186334,4,10
Kojey Radical,No Gangster,40,0.552,0.627,1,-8.455,1,0.344,0.448,0.00711,0.134,0.643,123.59,213947,5,5
Koko Taylor,I'm A Woman,1,0.517,0.381,7,-13.961,1,0.0671,0.717,0.00316,0.161,0.558,178.044,405987,3,2
Koko Taylor,Money Is The Name Of The Game,19,0.38,0.539,4,-5.48,0,0.0284,0.505,2.17E-06,0.107,0.53,133.069,408413,3,2
Koko Taylor,Voodoo Woman,39,0.661,0.525,5,-9.42,0,0.0382,0.369,5.76E-06,0.0943,0.964,91.601,228200,4,2
Koko Taylor,Put The Pot On,38,0.647,0.62,8,-10.46,1,0.0432,0.151,4.88E-05,0.132,0.873,119.4,228800,4,2
Kokomo Arnold,Mean Old Twister - Remastered,18,0.628,0.156,2,-15.72,1,0.096,0.995,0.234,0.109,0.366,135.022,178525,1,2
Kol HaChatichim Etzli,כל הסיבות,26,0.539,0.665,7,-6.709,1,0.0256,0.0973,0.000122,0.0955,0.377,127.968,335387,4,6
KONGOS,Take It From Me,53,0.555,0.74,11,-7.016,0,0.175,0.0555,7.08E-06,0.306,0.761,172.915,190771,4,10
KONGOS,Terrified,39,0.574,0.71,4,-7.991,0,0.192,0.136,0.0192,0.121,0.725,168.114,221547,4,10
Kool Moe Dee,No Respect,32,0.754,0.558,11,-10.605,0,0.3,0.0002,7.41E-05,0.0466,0.678,204.065,324000,4,5
Kool Moe Dee,Go See the Doctor,34,0.781,0.447,10,-13.725,0,0.195,0.00502,0.000804,0.0352,0.736,89.264,333787,4,5
Koral Banko,The Nomad,54,0.544,0.0221,7,-21.88,0,0.0442,0.994,0.921,0.106,0.352,70.795,177196,3,1
Koralle,Keep It Stepping,42,0.579,0.668,6,-10.288,1,0.497,0.345,0.000851,0.212,0.575,78.322,180027,1,5
Koralle,Laid Back,46,0.73,0.439,6,-8.672,0,0.361,0.325,6.20E-05,0.0947,0.145,86.825,199640,4,5
Korin Allal,זן נדיר,33,0.534,0.656,2,-11.192,0,0.0311,0.0142,1.56E-05,0.113,0.384,123.879,287000,4,9
Korin Allal,כשזה עמוק,36,0.476,0.517,7,-10.441,1,0.03,0.0364,1.01E-05,0.341,0.254,82.937,296667,4,9
Korn,Freak On a Leash,74,0.353,0.898,2,-5.877,1,0.052,2.23E-05,0.105,0.39,0.525,103.293,255733,4,8
Korn,Blind,65,0.283,0.891,2,-8.165,1,0.178,0.00678,0.0038,0.159,0.226,92.049,258267,4,8
Korn,Falling Away from Me,72,0.468,0.769,4,-7.036,1,0.041,0.00014,0.00124,0.271,0.17,104.102,270920,4,8
Korn,Here To Stay,55,0.564,0.947,2,-4.998,1,0.0448,7.81E-06,0.828,0.373,0.351,100.002,270960,4,8
Korn,Freak On a Leash,74,0.353,0.898,2,-5.877,1,0.052,2.23E-05,0.105,0.39,0.525,103.293,255733,4,10
Korpiklaani,Lempo,50,0.385,0.927,9,-4.57,1,0.0535,1.67E-05,0.0004,0.377,0.487,180.08,335347,4,8
Kossisko,World of Trouble,45,0.87,0.731,1,-3.28,1,0.213,0.211,0.000176,0.11,0.566,99.987,184003,4,5
kostromin,Моя голова винтом (My head is spinning like a screw),77,0.833,0.748,1,-5.963,1,0.229,0.0331,1.44E-06,0.0728,0.484,119.925,140000,4,9
KOU,RIOT,39,0.394,0.939,2,-1.706,1,0.126,0.000744,0.241,0.356,0.136,179.957,245333,4,10
Kraftwerk,The Model - 2009 Remaster,60,0.708,0.683,4,-7.768,0,0.0344,0.00122,0.643,0.121,0.463,123.602,220533,4,1
Krankhead,Cut Throat,29,0.805,0.448,7,-9.452,1,0.112,0.0602,1.79E-06,0.113,0.775,160.018,138000,4,5
Kree Harrison,That's How Hearts Get Broken,39,0.713,0.506,2,-5.975,1,0.0242,0.15,2.42E-06,0.362,0.669,108.884,221840,4,1
Kresten Osgood,CRAZY WITCH GAME,2,0.523,0.503,4,-10.796,0,0.0384,0.627,0.0344,0.089,0.644,109.919,3.203783333,4,7
Krewella,Martyr,37,0.453,0.665,10,-5.424,0,0.201,0.0244,0.002,0.0505,0.166,112.042,157223,3,10
Kris Barras Band,Ignite (Light It Up),37,0.604,0.818,6,-6.083,1,0.0379,0.00335,0.00103,0.0411,0.697,102.993,196104,4,2
Kris Barras Band,Ignite (Light It Up),37,0.604,0.818,6,-6.083,1,0.0379,0.00335,0.00103,0.0411,0.697,102.993,196104,4,10
Kris Berry,Superpower,50,0.728,0.412,2,-9.236,1,0.302,0.624,0.00051,0.0964,0.502,77.861,249012,4,6
Kroi,shift command,32,0.669,0.8,5,-4.857,0,0.0456,0.0221,5.12E-05,0.26,0.425,113.027,248513,4,9
Krokus,Screaming in the Night,53,0.475,0.576,9,-13.059,1,0.0312,0.0218,0.0221,0.391,0.524,96.378,397773,4,8
Krokus,Screaming in the Night,53,0.475,0.576,9,-13.059,1,0.0312,0.0218,0.0221,0.391,0.524,96.378,397773,4,10
Krosis,Duplicity,36,0.553,0.924,11,-6.142,0,0.0649,0.000501,0.85,0.177,0.119,105.061,310857,4,8
kryptogram,Olvidar,42,0.793,0.789,6,-6.695,0,0.103,0.00969,0.211,0.141,0.807,129.979,348000,4,6
KTZ Players,Stillness,54,0.533,0.0492,9,-19.517,1,0.0319,0.912,0.862,0.119,0.166,96.842,2.78785,4,7
KUČKA,No Good For Me,38,0.779,0.546,6,-9.41,0,0.0508,0.00342,0.757,0.0824,0.744,125.016,215117,4,1
Kula Shaker,Hush,53,0.484,0.852,8,-6.83,1,0.0451,0.000251,1.05E-06,0.0761,0.806,117.792,174787,4,10
Kumar Sanu,Pehli Pehli Baar Jab,29,0.653,0.833,11,-11.343,0,0.0635,0.00151,0.000137,0.335,0.807,135.087,4.533333333,4,3
"Kumar Sanu, Alka Yagnik",Chura Ke Dil Mera,50,0.613,0.696,8,-9.486,0,0.0504,0.136,0.00222,0.053,0.874,122.056,7.910883333,4,3
"Kumar Sanu, Sadhana Sargam",Hum Unse Mohabbat Karke,28,0.402,0.829,11,-5.882,0,0.0844,0.823,0.000735,0.0747,0.817,153.375,8.9,4,3
"Kumar Sanu, Sonali Vajpai",Tere Chehre Pe,30,0.574,0.721,7,-9.826,0,0.0519,0.69,7.99E-06,0.324,0.921,148.238,7.138216667,3,3
Kurt Vile,Pretty Pimpin,63,0.566,0.663,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,298760,4,1
Kurt Vile,Pretty Pimpin,63,0.566,0.663,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,298760,4,6
Kurt Vile,Pretty Pimpin,63,0.566,0.663,8,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,298760,4,10
Kurtis Blow,The Breaks,47,0.818,0.67,11,-13.912,0,0.0757,0.122,0.00156,0.31,0.917,112.704,469267,4,5
Kushal Chokshi,Kaahe Kanha,30,0.593,0.857,10,-5.858,0,0.108,0.255,0.0035,0.205,0.448,124.842,2.632,4,0
Kutiman,Sakla Beni,23,0.456,0.513,5,-11.221,0,0.0277,0.00447,0.0273,0.114,0.771,153.995,280603,3,1
Kutiman,Sakla Beni,23,0.456,0.513,5,-11.221,0,0.0277,0.00447,0.0273,0.114,0.771,153.995,280603,3,6
Kutiman,Sakla Beni,23,0.456,0.513,5,-11.221,0,0.0277,0.00447,0.0273,0.114,0.771,153.995,280603,3,10
Kvelertak,Crack of Doom (feat. Troy Sanders),44,0.357,0.977,1,-6.489,0,0.124,1.60E-05,0.892,0.105,0.28,159.81,233929,4,8
Kxllswxtch,Disaster,3,0.877,0.628,9,-10.189,0,0.0349,0.84,0.0121,0.117,0.876,128.008,139219,4,5
Kygo,Gone Are The Days (feat. James Gillespie),79,0.528,0.453,4,-9.398,1,0.0396,0.355,1.06E-06,0.104,0.281,119.761,196678,4,9
Kyla Brox,If You See Him,31,0.604,0.289,9,-11.734,0,0.0785,0.804,0.00416,0.221,0.159,73.989,298173,4,2
Kylie V,On My Mind,30,0.605,0.428,6,-7.93,1,0.0261,0.685,0.00924,0.201,0.228,152.969,260013,4,1
Kylie V,On My Mind,30,0.605,0.428,6,-7.93,1,0.0261,0.685,0.00924,0.201,0.228,152.969,260013,4,6
Kyoto - Spotify Singles,"Phoebe Bridgers, Jackson Browne",51,0.362,0.268,11,-11.272,1,0.0351,0.926,0.0576,0.346,0.327,123.587,3.505883333,4,0
Kyuss,Demon Cleaner,47,0.516,0.824,10,-10.027,0,0.0363,0.0695,0.753,0.236,0.882,102.044,311519,4,8
Kyuss,Supa Scoopa and Mighty Scoop,43,0.263,0.679,5,-11.883,0,0.0498,0.202,0.776,0.0969,0.406,82.261,355869,4,8
Kyuss,Son of a Bitch,34,0.456,0.7,5,-13.014,1,0.0464,0.0353,0.0469,0.182,0.471,101.023,363307,4,8
Kyuss,Space Cadet,52,0.461,0.168,11,-16.225,0,0.042,0.449,0.886,0.265,0.309,169.675,422464,4,8
Kyuss,Supa Scoopa and Mighty Scoop,43,0.263,0.679,5,-11.883,0,0.0498,0.202,0.776,0.0969,0.406,82.261,355869,4,10
Kyuss,Space Cadet,52,0.461,0.168,11,-16.225,0,0.042,0.449,0.886,0.265,0.309,169.675,422464,4,10
L a z u l i _ y e l l o w,A Soaring Bird (Title Screen),35,0.225,0.447,2,-17.151,1,0.0622,0.661,0.868,0.369,0.346,73.628,153867,4,6
L.A. Guns,The Ballad Of Jayne,53,0.474,0.369,6,-14.216,1,0.0296,0.0291,5.86E-05,0.128,0.156,61.207,274107,4,8
L.A. Guns,Renegades,37,0.367,0.988,10,-3.053,0,0.0775,0.000887,0.0563,0.175,0.353,170,220021,4,10
L.A. Sunday,Pillars,27,0.696,0.319,8,-16.729,0,0.0624,0.502,0.0237,0.116,0.382,144.024,260000,4,6
L.A. WITCH,True Believers,28,0.26,0.837,9,-3.526,1,0.0455,0.00172,0.685,0.0604,0.486,185.972,121560,4,1
L.A. WITCH,Fire Starter,37,0.203,0.833,9,-3.529,1,0.0339,2.70E-05,0.854,0.318,0.665,155.117,201213,4,1
L.A. WITCH,Sleep,36,0.363,0.81,4,-4.019,0,0.0397,0.00805,0.508,0.128,0.555,118.581,233320,4,1
L.A. WITCH,True Believers,28,0.26,0.837,9,-3.526,1,0.0455,0.00172,0.685,0.0604,0.486,185.972,121560,4,6
L.A. WITCH,Fire Starter,37,0.203,0.833,9,-3.529,1,0.0339,2.70E-05,0.854,0.318,0.665,155.117,201213,4,6
L.A. WITCH,Sleep,36,0.363,0.81,4,-4.019,0,0.0397,0.00805,0.508,0.128,0.555,118.581,233320,4,6
L.A. WITCH,True Believers,28,0.26,0.837,9,-3.526,1,0.0455,0.00172,0.685,0.0604,0.486,185.972,121560,4,10
L.A. WITCH,Fire Starter,37,0.203,0.833,9,-3.529,1,0.0339,2.70E-05,0.854,0.318,0.665,155.117,201213,4,10
L.A. WITCH,Sleep,36,0.363,0.81,4,-4.019,0,0.0397,0.00805,0.508,0.128,0.555,118.581,233320,4,10
L.A.X,Sempe,64,0.699,0.703,9,-7.651,0,0.273,0.517,0.0216,0.112,0.478,195.864,171429,4,9
L7,Pretend We're Dead,60,0.569,0.789,4,-8.559,1,0.0309,5.62E-06,0.642,0.0811,0.911,115.152,235093,4,1
L7,Pretend We're Dead,60,0.569,0.789,4,-8.559,1,0.0309,5.62E-06,0.642,0.0811,0.911,115.152,235093,4,6
L7,Shitlist,50,0.419,0.916,1,-8.373,1,0.0604,9.20E-06,0.184,0.0751,0.495,128.981,175293,4,10
L7,Fake Friends (feat. Joan Jett),36,0.393,0.878,9,-2.553,1,0.0908,0.00316,3.72E-05,0.298,0.4,142.997,188880,4,10
L7,Pretend We're Dead,60,0.569,0.789,4,-8.559,1,0.0309,5.62E-06,0.642,0.0811,0.911,115.152,235093,4,10
La Banda del Capitan Corneta,La Cuerera,17,0.447,0.737,5,-6.185,1,0.0685,0.449,0.00029,0.157,0.762,128.733,228560,3,2
La Blusa Eléctrica,Viento,18,0.396,0.702,9,-7.521,1,0.0411,0.000577,0.02,0.26,0.649,147.951,274065,4,2
La Dispute,Such Small Hands,56,0.648,0.732,5,-5.194,1,0.0821,0.225,0.00132,0.0682,0.324,159.88,95587,4,10
La Femme,Cool Colorado,54,0.505,0.762,9,-7.15,1,0.0454,0.0415,6.12E-05,0.117,0.477,81.454,232480,4,1
La La Lars,Pour Qui Pourquoi,34,0.29,0.58,7,-8.18,0,0.0346,0.692,0.933,0.368,0.505,89.848,4.814666667,4,7
La Rata Bluesera,Blues de la Transición,24,0.412,0.379,9,-12.424,0,0.0603,0.327,0.000336,0.692,0.248,102.96,212815,4,2
La Roux,Bulletproof,72,0.674,0.882,3,-2.771,0,0.0477,0.000441,6.47E-05,0.068,0.682,123.016,205733,4,9
LŪN,demolition (Ruined by Glass Petals),57,0.773,0.843,8,-5.733,1,0.0516,0.0074,0.428,0.0696,0.399,125.02,226440,4,10
Laaz Rockit,Fire in the Hole,33,0.154,0.923,1,-6.55,0,0.0867,2.93E-06,0.848,0.431,0.163,151.523,230720,4,8
Lacuna Coil,Enjoy the Silence - cover version,57,0.503,0.667,11,-6.831,0,0.0285,0.000984,0.027,0.229,0.101,113.018,245573,4,8
Lacuna Coil,Save Me,42,0.388,0.947,10,-4.367,1,0.0642,0.000221,0.00995,0.358,0.193,142.013,276560,4,8
Lacuna Coil,The House of Shame,42,0.271,0.933,9,-4.544,1,0.121,0.00028,0.00643,0.0784,0.0773,135.977,317191,4,8
Lady A,Like A Lady,67,0.637,0.933,8,-3.519,1,0.0343,0.0614,2.90E-06,0.105,0.797,95.511,3.019983333,4,4
Lady A,Bartender,62,0.631,0.937,11,-3.858,0,0.034,0.0198,7.38E-06,0.327,0.654,101.011,3.30445,4,4
Lady A,Love Don't Live Here,52,0.653,0.873,1,-3.829,1,0.0315,0.0619,3.41E-06,0.144,0.627,139.937,3.84,4,4
Lady A,Need You Now,70,0.587,0.622,4,-5.535,1,0.0303,0.0927,0.000636,0.2,0.231,107.943,4.626216667,4,4
Lady Gaga,Sour Candy (with BLACKPINK),72,0.752,0.87,9,-3.812,0,0.0623,0.0604,1.12E-05,0.489,0.784,120.006,157707,4,9
Lady Gaga,Stupid Love,77,0.68,0.825,8,-4.296,1,0.0702,0.00173,0.000122,0.27,0.784,117.987,193533,4,9
Ladytron,Seventeen,70,0.642,0.794,8,-7.908,1,0.0309,6.98E-05,0.348,0.146,0.785,119.55,277867,4,9
"Lafayette Harris, Jr.",Blues for Barry Harris,35,0.412,0.392,5,-15.504,1,0.0435,0.446,0.198,0.116,0.663,171.961,5.054883333,4,7
"Lafayette Harris, Jr.",Wonder Why,42,0.484,0.278,8,-17.089,1,0.037,0.672,0.362,0.0923,0.362,145.351,5.259783333,4,7
Lagori,Darbari,12,0.567,0.706,4,-6.778,0,0.0351,0.0325,0.00516,0.112,0.281,93.003,5.14475,4,0
Lainey Wilson,Things A Man Oughta Know,73,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93E-06,0.133,0.397,139.931,203373,4,1
Lainey Wilson,Things A Man Oughta Know,14,0.661,0.67,3,-5.58,1,0.0307,0.518,2.20E-06,0.13,0.357,139.852,3.438666667,4,4
Lake Haze,Dog Walking in the Park,48,0.805,0.775,5,-8.329,0,0.0365,0.707,0.9,0.11,0.715,134.999,233744,4,6
Lake Of Tears,Lost in a Moment,31,0.55,0.591,2,-12.19,1,0.0466,0.000817,0.568,0.213,0.285,134.972,358547,4,8
Lake Street Dive,Hypotheticals - Edit,53,0.703,0.691,1,-6.121,1,0.0417,0.00544,0.0914,0.23,0.715,164.101,190648,4,1
Lake Street Dive,Mistakes,54,0.753,0.39,6,-7.294,0,0.0403,0.371,0.000815,0.125,0.374,136.747,248387,4,2
Lake Street Dive,Hypotheticals - Edit,53,0.703,0.691,1,-6.121,1,0.0417,0.00544,0.0914,0.23,0.715,164.101,190648,4,9
Lake Street Dive,You Go Down Smooth,57,0.314,0.787,4,-4.838,1,0.0771,0.0712,2.25E-05,0.16,0.294,189.901,209400,4,9
Lakshmi Shankar,Kahe Kanha Karat Barjori,3,0.524,0.808,7,-8.979,1,0.441,0.841,1.25E-06,0.317,0.934,97.115,3.89045,4,3
Lala Lala,Destroyer,47,0.604,0.594,10,-6.706,1,0.0259,0.757,0.635,0.148,0.333,109.931,192550,4,1
Lala Lala,Destroyer,47,0.604,0.594,10,-6.706,1,0.0259,0.757,0.635,0.148,0.333,109.931,192550,4,6
Lala Lala,€ € € €^^%%!!!!!heaven!!!!!!,46,0.591,0.286,5,-9.439,0,0.0261,0.419,0.0171,0.133,0.311,73.367,263727,4,6
Lalalar,Ninja Partisi,40,0.734,0.547,1,-9.527,0,0.108,0.00338,0.559,0.126,0.82,119.989,156360,4,6
